docId,filename,0 règne serait cabinet,1 déjà toute conseil,2 attendez oubliez épousez,3 exprès nation affaire,4 mieux prenez monsieur,5 dernière disais jamais,6 de à ne,7 corps kiril виконт,8 sacrifices descendre serai,9 général venez vienne
258,Война и мир. 11_46.txt,0.044223776605147834,0.03778665573366012,0.0238879418915229,0.021582958593832694,0.05562178819903891,0.02988768857590942,0.6343558383241188,0.03745298321022575,0.039370675998259844,0.07582969286828371
259,Война и мир. 11_47.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
260,Война и мир. 11_48.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.0552601738745353,0.05738807345863607,0.07043991782805523
261,Война и мир. 11_49.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.04818608636523649,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
262,Война и мир. 11_5.txt,0.049071340536212225,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.07043991782805523
263,Война и мир. 11_50.txt,0.03268266820450523,0.026082547365154956,0.024492829361924085,0.02212947956608229,0.06969117347675373,0.05596637553726194,0.599775168035507,0.038401362956622026,0.053028552649782665,0.07774984284640603
264,Война и мир. 11_51.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.04818608636523649,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
265,Война и мир. 11_52.txt,0.03148671425682657,0.025128111047664436,0.02359656545281109,0.021319697504179464,0.07933860739744994,0.029523129406345026,0.6388158330004576,0.049193782108619216,0.0388904467924897,0.06270711303315693
266,Война и мир. 11_53.txt,0.033101767609681136,0.026417011492068012,0.024806908070321657,0.035236544577373415,0.05776155153199325,0.03103746426979109,0.6459361369701893,0.03889379485576684,0.040885261048874195,0.06592355957394112
267,Война и мир. 11_54.txt,0.03268266820450523,0.03874348469387143,0.037153766690640556,0.02212947956608229,0.06969117347675373,0.06862731286597841,0.5617923560493576,0.0510623002853385,0.053028552649782665,0.06508890551768955
268,Война и мир. 11_55.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.0552601738745353,0.04368627008726786,0.07043991782805523
269,Война и мир. 11_56.txt,0.04713388294738957,0.04027317305406982,0.03862068906206033,0.023003206015237726,0.05928193057109512,0.031854421377955446,0.6102949490111789,0.03991754350658145,0.04196142836533706,0.06765877608909461
270,Война и мир. 11_57.txt,0.03636609945302187,0.04310998749299602,0.027253242081955946,0.038711397517842215,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
271,Война и мир. 11_58.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.03714165791022894,0.06088451104093113,0.04623214997561059,0.5997599732151031,0.054513244122434315,0.043095780181090844,0.06948780952523338
272,Война и мир. 11_59.txt,0.06567633632175778,0.04777515273472281,0.02276357981726251,0.020567087900432796,0.05300377156798972,0.02848092931323793,0.5927308138964074,0.047457185571435245,0.04928461604006403,0.07226052683668983
273,Война и мир. 11_6.txt,0.04652162016797589,0.02676016490673555,0.025129146458802147,0.035694262536743696,0.0585118662922624,0.031440636742574336,0.6283470301018323,0.039399020002757544,0.04141635507299223,0.06677989771732382
274,Война и мир. 11_60.txt,0.03002192796531277,0.023959131893662194,0.022498834984012107,0.020327888692735364,0.06401752074969212,0.03977988389038682,0.5974674332519121,0.058535442620377985,0.03708123313914271,0.10631070281276583
275,Война и мир. 11_61.txt,0.034426136848963396,0.04081026976533932,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.05895192189114673,0.5917613705539114,0.05378623698794601,0.04252104022271257,0.06856109650167258
276,Война и мир. 11_62.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.05661238173570856,0.06948780952523338
277,Война и мир. 11_63.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.08651247504386635
278,Война и мир. 11_64.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.63538137318085,0.04155837050316709,0.04368627008726786,0.07043991782805523
279,Война и мир. 11_65.txt,0.033973060576995305,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.04501524374834972,0.6102949490111789,0.053078365876975724,0.04196142836533706,0.08081959845948888
280,Война и мир. 11_66.txt,0.05657203293484585,0.02543839940396211,0.0238879418915229,0.021582958593832694,0.08031830085843492,0.04223594490560743,0.5849628130053268,0.03745298321022575,0.06406718865765586,0.0634814365385857
281,Война и мир. 11_67.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.038711397517842215,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
282,Война и мир. 11_68.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.08651247504386635
283,Война и мир. 11_69.txt,0.033973060576995305,0.04027317305406982,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.031854421377955446,0.6102949490111789,0.053078365876975724,0.04196142836533706,0.08081959845948888
284,Война и мир. 11_7.txt,0.049753047003378965,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
285,Война и мир. 11_70.txt,0.049071340536212225,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.07043991782805523
286,Война и мир. 11_71.txt,0.034426136848963396,0.027473930198839088,0.03913574768568419,0.0233099845817751,0.07340887409384918,0.045615582324646485,0.6050977101204117,0.040449897421445766,0.04252104022271257,0.06856109650167258
287,Война и мир. 11_72.txt,0.0453436055332217,0.026082547365154956,0.024492829361924085,0.02212947956608229,0.0823521108054702,0.03064450087982899,0.62509704269294,0.038401362956622026,0.04036761532106618,0.06508890551768955
288,Война и мир. 11_73.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6403097778789563,0.040996642567816606,0.043095780181090844,0.06948780952523338
289,Война и мир. 11_74.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6403097778789563,0.040996642567816606,0.043095780181090844,0.06948780952523338
290,Война и мир. 11_75.txt,0.049071340536212225,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.05738807345863607,0.07043991782805523
291,Война и мир. 11_76.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.04818608636523649,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.08651247504386635
292,Война и мир. 11_77.txt,0.033101767609681136,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.0834081359879183,0.03103746426979109,0.5946429680583392,0.05171708708372937,0.05370855327683672,0.07874685180190365
293,Война и мир. 11_78.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.08449159641961408,0.031440636742574336,0.6153571650381565,0.039399020002757544,0.04141635507299223,0.07976976278099966
294,Война и мир. 11_79.txt,0.04024785041590803,0.02315136726499319,0.021740303198845335,0.030880638595513387,0.07309730662473303,0.03843873416585467,0.644752794132418,0.034085783295568044,0.035831066453214,0.05777415585295228
295,Война и мир. 11_8.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.05900502393026686,0.08651247504386635
296,Война и мир. 11_80.txt,0.03636609945302187,0.04310998749299602,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
297,Война и мир. 11_81.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.0585118662922624,0.031440636742574336,0.6413368951655082,0.039399020002757544,0.04141635507299223,0.07976976278099966
298,Война и мир. 11_82.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.05900502393026686,0.07242461345363328
299,Война и мир. 11_83.txt,0.033973060576995305,0.04027317305406982,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.04501524374834972,0.6102949490111789,0.03991754350658145,0.04196142836533706,0.08081959845948888
300,Война и мир. 11_84.txt,0.03037519738209281,0.0242410601082795,0.03453062613048416,0.03233413421365445,0.07653786419443302,0.052015021939681244,0.569196721269964,0.03569013925821359,0.03751756972684237,0.10756166577635479
301,Война и мир. 11_85.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.06948780952523338
302,Война и мир. 11_86.txt,0.029339480311209247,0.023414501536342093,0.03335321949500582,0.01986580244806569,0.06256229752393432,0.02750980197163459,0.6520809382865966,0.045839016095394196,0.036238315902238,0.06979662642957936
303,Война и мир. 11_87.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
304,Война и мир. 11_88.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.045615582324646485,0.6184340496869118,0.040449897421445766,0.04252104022271257,0.08189743606817282
305,Война и мир. 11_89.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6451067288199124,0.040449897421445766,0.04252104022271257,0.06856109650167258
306,Война и мир. 11_9.txt,0.033101767609681136,0.05206359594799306,0.024806908070321657,0.022413252349410887,0.09623142821588082,0.03103746426979109,0.5433497991464891,0.03889379485576684,0.05370855327683672,0.1043934362578287
307,Война и мир. 11_90.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
308,Война и мир. 11_91.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6251079796851519,0.042729307646295574,0.044917162340033796,0.07242461345363328
309,Война и мир. 11_92.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.045615582324646485,0.6317703892534121,0.040449897421445766,0.04252104022271257,0.06856109650167258
310,Война и мир. 11_93.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
311,Война и мир. 11_94.txt,0.03851644532740821,0.03291007171697996,0.0423143528464412,0.018797554358718098,0.05919812157534855,0.047539797909868294,0.6385257355008251,0.032619461540900556,0.03428966510774117,0.05528879411576876
312,Война и мир. 11_95.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.04686561380401202,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.07043991782805523
313,Война и мир. 11_96.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.6267931763243385,0.040996642567816606,0.043095780181090844,0.06948780952523338
314,Война и мир. 11_97.txt,0.03586089611209298,0.04251109704182187,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
315,Война и мир. 11_98.txt,0.049753047003378965,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.07646829556086268,0.033624527091304104,0.6025317344167328,0.04213570565699306,0.04429316634319766,0.07141847979529235
316,Война и мир. 11_99.txt,0.06454182263348798,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
317,Война и мир. 12_0.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.6132765747697209,0.040996642567816606,0.043095780181090844,0.0830044110798511
318,Война и мир. 12_1.txt,0.03536953716484402,0.04192861834905367,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.05738807345863607,0.07043991782805523
319,Война и мир. 12_10.txt,0.04592505983764366,0.026417011492068012,0.024806908070321657,0.022413252349410887,0.05776155153199325,0.03103746426979109,0.6074662602863017,0.03889379485576684,0.05370855327683672,0.09157014402986617
320,Война и мир. 12_11.txt,0.0453436055332217,0.05140442202258791,0.024492829361924085,0.02212947956608229,0.06969117347675373,0.03064450087982899,0.6124361053642235,0.038401362956622026,0.04036761532106618,0.06508890551768955
321,Война и мир. 12_12.txt,0.034891461223815576,0.04136188592109388,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.5862433716604853,0.040996642567816606,0.05661238173570856,0.0965210126344688
322,Война и мир. 12_13.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.08651247504386635
323,Война и мир. 12_14.txt,0.041652121255457565,0.035589325183806995,0.022498834984012107,0.04358827527302496,0.06401752074969212,0.028149690600242024,0.5974674332519121,0.03527505604008838,0.04871142642928752,0.08305031623247623
324,Война и мир. 12_15.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.08651247504386635
325,Война и мир. 12_16.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.5997599732151031,0.054513244122434315,0.05661238173570856,0.06948780952523338
326,Война и мир. 12_17.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.038711397517842215,0.07754557032476514,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
327,Война и мир. 12_18.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6451067288199124,0.040449897421445766,0.04252104022271257,0.06856109650167258
328,Война и мир. 12_19.txt,0.035819838259363815,0.04060766807165616,0.02935015638775839,0.027483193969533186,0.05505355237385372,0.04421144935725852,0.6138247580068206,0.030335713136828566,0.051892364506523125,0.07142130593040395
329,Война и мир. 12_2.txt,0.049753047003378965,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
330,Война и мир. 12_20.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6025317344167328,0.04213570565699306,0.07207746812576964,0.07141847979529235
331,Война и мир. 12_21.txt,0.04713388294738957,0.027112350683675554,0.03862068906206033,0.023003206015237726,0.07244275294148939,0.031854421377955446,0.5839733042703903,0.053078365876975724,0.055122250735731335,0.06765877608909461
332,Война и мир. 12_22.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6267931763243385,0.054513244122434315,0.043095780181090844,0.06948780952523338
333,Война и мир. 12_23.txt,0.04713388294738957,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.05928193057109512,0.031854421377955446,0.6234557713815732,0.03991754350658145,0.04196142836533706,0.08081959845948888
334,Война и мир. 12_24.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.05681716923652864,0.044917162340033796,0.07242461345363328
335,Война и мир. 12_25.txt,0.03636609945302187,0.04310998749299602,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
336,Война и мир. 12_26.txt,0.031107278966650574,0.036875948406999426,0.03536285892803232,0.021062781347638646,0.054281231088299124,0.02916735658477247,0.6070163939370925,0.036550317823395316,0.07457373382586496,0.07400209909125466
337,Война и мир. 12_27.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.04623214997561059,0.5862433716604853,0.054513244122434315,0.05661238173570856,0.06948780952523338
338,Война и мир. 12_28.txt,0.029339480311209247,0.023414501536342093,0.04471903941989572,0.01986580244806569,0.07392811744882422,0.02750980197163459,0.6066176585870371,0.068570655945174,0.036238315902238,0.06979662642957936
339,Война и мир. 12_29.txt,0.029676781262994792,0.023683686047111185,0.056729638196936154,0.020094189386165483,0.05178505723437038,0.02782606805031217,0.6365846044175845,0.046366003744592,0.03665492922719387,0.07059904243273954
340,Война и мир. 12_3.txt,0.03148671425682657,0.03732574783173617,0.047991839020954566,0.033517334288251203,0.05494333382930646,0.041720766190416765,0.6022229226482424,0.03699614532454748,0.0388904467924897,0.07490474981722867
341,Война и мир. 12_30.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
342,Война и мир. 12_31.txt,0.02116177059822614,0.05787753094902165,0.015858914364497538,0.014328663960521204,0.053322344009380206,0.03623778795913771,0.6178897092111668,0.024864580470061917,0.08352271476437365,0.07493598371361315
343,Война и мир. 12_32.txt,0.01970772084317004,0.030996979591342427,0.022403803068639278,0.028613271010061125,0.07256222323166228,0.03374784759894044,0.5448954997360791,0.05369439863705232,0.07014919927679893,0.1232290570062541
344,Война и мир. 12_33.txt,0.06567633632175778,0.0242410601082795,0.04629767244370581,0.020567087900432796,0.06477081788121138,0.040247975626459584,0.604497860209629,0.03569013925821359,0.03751756972684237,0.06049348052346818
345,Война и мир. 12_34.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6079777664381135,0.0552601738745353,0.04368627008726786,0.08414172119942342
346,Война и мир. 12_35.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
347,Война и мир. 12_36.txt,0.03227404849911399,0.025756446608830127,0.024186604280928777,0.0468580869216566,0.08132249183295806,0.03026136365116015,0.6047790358930599,0.03792124445712345,0.03986291347185893,0.07677776438330998
348,Война и мир. 12_37.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.08674521366034942,0.03227924275814625,0.5917613705539114,0.05378623698794601,0.04252104022271257,0.08189743606817282
349,Война и мир. 12_38.txt,0.034891461223815576,0.04136188592109388,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.03271554842099289,0.6132765747697209,0.040996642567816606,0.043095780181090844,0.0830044110798511
350,Война и мир. 12_39.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.08414172119942342
351,Война и мир. 12_4.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6451067288199124,0.040449897421445766,0.04252104022271257,0.06856109650167258
352,Война и мир. 12_40.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.08414172119942342
353,Война и мир. 12_41.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6317703892534121,0.040449897421445766,0.04252104022271257,0.08189743606817282
354,Война и мир. 12_42.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.08414172119942342
355,Война и мир. 12_43.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.05900502393026686,0.07242461345363328
356,Война и мир. 12_44.txt,0.049071340536212225,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.07542054201094407,0.03316381043264381,0.6079777664381135,0.04155837050316709,0.04368627008726786,0.07043991782805523
357,Война и мир. 12_45.txt,0.034891461223815576,0.027845284366476174,0.02614812843907593,0.023625056355611233,0.07440111259554884,0.03271554842099289,0.6132765747697209,0.040996642567816606,0.043095780181090844,0.0830044110798511
358,Война и мир. 12_46.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.038711397517842215,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
359,Война и мир. 12_47.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
360,Война и мир. 12_48.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.08651247504386635
361,Война и мир. 12_49.txt,0.03636609945302187,0.04310998749299602,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
362,Война и мир. 12_5.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.0585118662922624,0.044430501806250175,0.6283470301018323,0.039399020002757544,0.04141635507299223,0.07976976278099966
363,Война и мир. 12_50.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.03664632414827534,0.06007253452734894,0.03227924275814625,0.6184340496869118,0.040449897421445766,0.05585737978921281,0.06856109650167258
364,Война и мир. 12_51.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.0585118662922624,0.031440636742574336,0.6283470301018323,0.06537875013010923,0.04141635507299223,0.06677989771732382
365,Война и мир. 12_52.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
366,Война и мир. 12_53.txt,0.03980056805720609,0.022894081520525997,0.02149869888971603,0.019424257228400216,0.07228496173217333,0.026898358180915637,0.6042479321385786,0.04482017990772936,0.046546067386866084,0.10158489495788862
367,Война и мир. 12_54.txt,0.03353175510430005,0.02676016490673555,0.025129146458802147,0.022704397473067853,0.07150173135593824,0.031440636742574336,0.6413368951655082,0.039399020002757544,0.04141635507299223,0.06677989771732382
368,Война и мир. 12_55.txt,0.034426136848963396,0.027473930198839088,0.02579940811918395,0.0233099845817751,0.06007253452734894,0.03227924275814625,0.6050977101204117,0.05378623698794601,0.04252104022271257,0.09523377563467306
369,Война и мир. 12_56.txt,0.03586089611209298,0.04251109704182187,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6025317344167328,0.05602785654827905,0.04429316634319766,0.07141847979529235
370,Война и мир. 12_57.txt,0.03268266820450523,0.026082547365154956,0.024492829361924085,0.04745135422351524,0.06969117347675373,0.03064450087982899,0.62509704269294,0.038401362956622026,0.04036761532106618,0.06508890551768955
371,Война и мир. 12_58.txt,0.03268266820450523,0.026082547365154956,0.024492829361924085,0.02212947956608229,0.057030236148037254,0.03064450087982899,0.6377579800216565,0.038401362956622026,0.04036761532106618,0.0904107801751225
372,Война и мир. 12_59.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.63538137318085,0.04155837050316709,0.04368627008726786,0.07043991782805523
373,Война и мир. 12_6.txt,0.049071340536212225,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.04155837050316709,0.04368627008726786,0.07043991782805523
374,Война и мир. 12_60.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.047516677982590086,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
375,Война и мир. 12_61.txt,0.034891461223815576,0.04136188592109388,0.02614812843907593,0.023625056355611233,0.06088451104093113,0.04623214997561059,0.5862433716604853,0.040996642567816606,0.043095780181090844,0.0965210126344688
376,Война и мир. 12_62.txt,0.03536953716484402,0.028226814977685463,0.02650640495347743,0.02394876223243331,0.06171873863957587,0.03316381043264381,0.6216795698094817,0.0552601738745353,0.04368627008726786,0.07043991782805523
377,Война и мир. 12_63.txt,0.03636609945302187,0.029022125902762964,0.041341103672189,0.038711397517842215,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
378,Война и мир. 12_64.txt,0.050453961043254926,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
379,Война и мир. 12_65.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
380,Война и мир. 12_66.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.07754557032476514,0.04818608636523649,0.5969322565046857,0.042729307646295574,0.044917162340033796,0.07242461345363328
381,Война и мир. 12_67.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.5969322565046857,0.05681716923652864,0.05900502393026686,0.07242461345363328
382,Война и мир. 12_68.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.05900502393026686,0.07242461345363328
383,Война и мир. 12_69.txt,0.04713388294738957,0.027112350683675554,0.025459866691666062,0.023003206015237726,0.07244275294148939,0.031854421377955446,0.5971341266407846,0.03991754350658145,0.055122250735731335,0.08081959845948888
384,Война и мир. 12_7.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.07646829556086268,0.033624527091304104,0.6164238853080188,0.04213570565699306,0.04429316634319766,0.07141847979529235
385,Война и мир. 12_70.txt,0.03636609945302187,0.04310998749299602,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.07242461345363328
386,Война и мир. 12_71.txt,0.03636609945302187,0.029022125902762964,0.027253242081955946,0.024623535927609155,0.06345770873453209,0.03409822477500343,0.6110201180949189,0.042729307646295574,0.044917162340033796,0.08651247504386635
387,Война и мир. 12_72.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
388,Война и мир. 12_73.txt,0.03586089611209298,0.02861894615053588,0.02687463593067667,0.024281462051025805,0.0625761446695767,0.033624527091304104,0.6303160361993048,0.04213570565699306,0.04429316634319766,0.07141847979529235
